year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped,age_during_auction,overseas2
2026,430246.0,YS Chahal,Punjab Kings,180000000.0,18.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Yuzvendra Singh Chahal,1990-07-23,35y 348d,India,Bowler,Right hand Bat,Legbreak Googly,2016 - 2024,IPL 2025,PBKS,14.0,,,,,,,,,,,,2.0,0.0,16.0,9.55,270.0,4/28,4/28,26.87,16.8,2.0,0.0,0.0,2016-06-18,2023-08-13,2016-06-11,2023-01-24,4.0,28.0,4.0,28.0,True,False,2016,True,36.0,False
2026,1070196.0,Yash Thakur,Punjab Kings,16000000.0,1.6,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Yash Ravisingh Thakur,1998-12-28,27y 189d,India,Bowler,Right hand Bat,Right arm Fast medium,,IPL 2025,PBKS,2.0,,,,,,,,,,,,0.0,0.0,1.0,12.15,39.0,1/39,1/39,79.0,39.0,0.0,0.0,0.0,,,,,1.0,39.0,1.0,39.0,True,False,,False,28.0,False
2026,450860.0,AF Milne,Rajasthan Royals,24000000.0,2.4,,20000000.0,2.0,,1223500000.0,122.35,26500000.0,2.65,New,0.0,1.0,sold,from auction file,2025,,1992-04-13,,New Zealand,Bowler,Right hand Bat,Right arm Fast,2010 - 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-26,2025-07-26,2012-11-10,2024-11-19,,,,,False,False,2010,True,34.0,True
2026,1403261.0,Aman Rao,Rajasthan Royals,3000000.0,0.3,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1515046.0,Brijesh Sharma,Rajasthan Royals,3000000.0,0.3,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,1998-12-16,,India,Bowler,Right hand Bat,Right arm Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,28.0,False
2026,698315.0,D Ferreira,Rajasthan Royals,10000000.0,1.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,1.0,1.0,transferred,from auction file,2025,Donovan Ferreira,1998-07-21,27y 348d,South Africa,Allrounder,Right hand Bat,Right arm Offbreak,2023 - 2025,IPL 2025,DC,1.0,1.0,0.0,1.0,1.0,1.0,3.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2023-09-03,2025-12-19,2025-11-04,2025-11-08,,,,,True,False,2023,True,28.0,True
2026,1175488.0,DC Jurel,Rajasthan Royals,140000000.0,14.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Dhruv Chand Jurel,2001-01-21,25y 167d,India,Wicketkeeper Batter,Right hand Bat,,2024 - 2026,IPL 2025,RR,14.0,13.0,4.0,333.0,70.0,37.0,213.0,156.33,0.0,2.0,22.0,22.0,7.0,0.0,,,,,,,,,,,2024-07-06,2025-01-28,,,,,,,True,False,2024,True,25.0,False
2026,669855.0,JC Archer,Rajasthan Royals,125000000.0,12.5,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,1.0,retained,from auction file,2025,Jofra Chioke Archer,1995-04-01,31y 96d,England,Bowler,Right hand Bat,Right arm Fast,2019 - 2026,IPL 2025,RR,12.0,7.0,1.0,63.0,30.0,10.5,50.0,126.0,0.0,0.0,3.0,4.0,1.0,0.0,11.0,9.47,273.0,3/25,3/25,39.18,24.8,0.0,0.0,0.0,2019-05-05,2026-07-04,2019-05-03,2025-11-01,3.0,25.0,3.0,25.0,True,False,2019,True,31.0,True
2026,1163695.0,KR Sen,Rajasthan Royals,7500000.0,0.75,,7500000.0,0.75,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,1996-10-22,,India,Bowler,Right hand Bat,Right arm Fast,2022 - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-04,2018-11-01,,,,,False,False,2022,True,30.0,False
2026,1294342.0,KT Maphaka,Rajasthan Royals,15000000.0,1.5,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,1.0,retained,from auction file,2025,Kwena Tshegofatso Maphaka,2006-04-08,20y 90d,South Africa,Bowler,Left hand Bat,Left arm Fast,2024 - 2026,IPL 2025,RR,2.0,1.0,1.0,8.0,8.0,,2.0,400.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10.8,30.0,1/32,1/32,54.0,30.0,0.0,0.0,0.0,2024-08-23,2026-03-01,2024-12-19,2025-08-24,1.0,32.0,1.0,32.0,True,False,2024,True,20.0,True
2026,1385640.0,LG Pretorius,Rajasthan Royals,3000000.0,0.3,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,1.0,retained,from auction file,2025,Lhuan-dre Gilbert  Pretorius,2006-03-27,20y 102d,South Africa,Wicketkeeper Batter,Left hand Bat,,2025 - 2026,IPL 2025,RR,1.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,2025-07-14,2026-01-27,2025-11-04,2025-11-08,,,,,True,False,2025,True,20.0,True
2026,971349.0,N Burger,Rajasthan Royals,35000000.0,3.5,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,1.0,retained,from auction file,2025,,1995-08-11,,South Africa,Bowler,Left hand Bat,Left arm Fast medium,2023 - 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-14,2025-10-31,2023-12-17,2025-12-03,,,,,False,False,2023,True,31.0,True
2026,1079434.0,R Parag,Rajasthan Royals,140000000.0,14.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Riyan Parag,2001-11-10,24y 239d,India,Top order Batter,Right hand Bat,"Right arm Offbreak, Legbreak",2024 - 2024,IPL 2025,RR,14.0,14.0,2.0,393.0,95.0,32.75,236.0,166.52,0.0,1.0,27.0,27.0,8.0,0.0,3.0,8.5,120.0,1/12,1/12,56.66,40.0,0.0,0.0,0.0,2024-07-06,2024-10-12,2024-08-07,2024-07-06,1.0,12.0,1.0,12.0,True,False,2024,True,25.0,False
2026,234675.0,RA Jadeja,Rajasthan Royals,140000000.0,14.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,1.0,0.0,transferred,from auction file,2025,Ravindrasinh Anirudhsinh Jadeja,1988-12-06,37y 205d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2009 - 2026,IPL 2025,CSK,14.0,14.0,5.0,301.0,77.0,33.44,222.0,135.58,0.0,2.0,25.0,10.0,6.0,0.0,10.0,8.56,227.0,2/17,2/17,32.4,22.7,0.0,0.0,0.0,2009-02-10,2024-06-29,2009-02-08,2026-01-18,2.0,17.0,2.0,17.0,True,False,2009,True,38.0,False
2026,1175441.0,Ravi Bishnoi,Rajasthan Royals,72000000.0,7.2,,20000000.0,2.0,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,Ravi Bishnoi,2000-09-05,25y 303d,India,Bowler,Right hand Bat,Legbreak Googly,2022 - 2026,IPL 2025,LSG,11.0,3.0,1.0,13.0,13.0,6.5,16.0,81.25,0.0,0.0,0.0,2.0,4.0,0.0,9.0,10.83,222.0,2/18,2/18,44.55,24.6,0.0,0.0,0.0,2022-02-16,2026-07-04,2022-10-06,2022-02-16,2.0,18.0,2.0,18.0,True,False,2022,True,26.0,False
2026,1461577.0,Ravi Singh,Rajasthan Royals,9500000.0,0.95,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,2001-05-25,,India,Middle order Batter,Left hand Bat,Legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,25.0,False
2026,1252585.0,SB Dubey,Rajasthan Royals,8000000.0,0.8,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Shubham Badriprasad Dubey,1994-08-27,31y 314d,India,Middle order Batter,Left hand Bat,Right arm Offbreak,,IPL 2025,RR,9.0,8.0,4.0,106.0,34.0,26.5,66.0,160.6,0.0,0.0,6.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,32.0,False
2026,662973.0,SM Curran,Rajasthan Royals,24000000.0,2.4,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,1.0,1.0,transferred,from auction file,2025,Samuel Matthew Curran,1998-06-03,28y 26d,England,Allrounder,Left hand Bat,Left arm Medium fast,2018 - 2026,IPL 2025,CSK,5.0,5.0,0.0,114.0,88.0,22.8,84.0,135.71,0.0,1.0,11.0,4.0,3.0,0.0,1.0,11.08,72.0,1/34,1/34,133.0,72.0,0.0,0.0,0.0,2019-11-01,2026-03-05,2018-06-24,2026-01-27,1.0,34.0,1.0,34.0,True,False,2018,True,28.0,True
2026,670025.0,SO Hetmyer,Rajasthan Royals,110000000.0,11.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,1.0,retained,from auction file,2025,Shimron Odilon Hetmyer,1996-12-26,29y 190d,West Indies,Middle order Batter,Left hand Bat,,2017 - 2026,IPL 2025,RR,14.0,13.0,2.0,239.0,52.0,21.72,164.0,145.73,0.0,1.0,17.0,11.0,13.0,0.0,,,,,,,,,,,2018-01-01,2026-06-14,2017-12-20,2025-06-01,,,,,True,False,2017,True,30.0,True
2026,1175457.0,SS Mishra,Rajasthan Royals,9000000.0,0.9,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,2000-12-23,,India,Bowler,Left hand Bat,Left arm Medium fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,26.0,False
2026,438362.0,Sandeep Sharma,Rajasthan Royals,40000000.0,4.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Sandeep Sharma,1993-05-18,33y 48d,India,Bowler,Right hand Bat,Right arm Medium,2015 - 2015,IPL 2025,RR,10.0,1.0,1.0,6.0,6.0,,5.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.89,219.0,2/21,2/21,40.11,24.3,0.0,0.0,0.0,2015-07-17,2015-07-19,,,2.0,21.0,2.0,21.0,True,False,2015,True,33.0,False
2026,822553.0,TU Deshpande,Rajasthan Royals,65000000.0,6.5,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Tushar Uday Deshpande,1995-05-15,31y 45d,India,Bowler,Left hand Bat,Right arm Medium fast,2024 - 2024,IPL 2025,RR,10.0,4.0,3.0,7.0,3.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,2.0,0.0,9.0,10.62,192.0,3/44,3/44,37.77,21.3,0.0,0.0,0.0,2024-07-13,2024-07-14,,,3.0,44.0,3.0,44.0,True,False,2024,True,31.0,False
2026,1460388.0,V Puthur,Rajasthan Royals,3000000.0,0.3,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,Vignesh Puthur,2001-03-02,25y 127d,India,Bowler,Right hand Bat,Left arm Wrist spin,,IPL 2025,MI,5.0,,,,,,,,,,,,2.0,0.0,6.0,9.08,72.0,3/32,3/32,18.16,12.0,0.0,0.0,0.0,,,,,3.0,32.0,3.0,32.0,True,False,,False,25.0,False
2026,1408688.0,V Sooryavanshi,Rajasthan Royals,11000000.0,1.1,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Vaibhav Sooryavanshi,2011-03-27,15y 102d,India,Top order Batter,Left hand Bat,Slow Left arm Orthodox,2026 - 2026,IPL 2025,RR,7.0,7.0,0.0,252.0,101.0,36.0,122.0,206.55,1.0,1.0,18.0,24.0,0.0,0.0,,,,,,,,,,,2026-07-04,2024-01-05,,,,,,,True,False,2026,True,15.0,False
2026,1151278.0,YBK Jaiswal,Rajasthan Royals,180000000.0,18.0,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Yashasvi Bhupendra Kumar Jaiswal,2001-12-28,24y 191d,India,Opening Batter,Left hand Bat,Legbreak,2023 - 2026,IPL 2025,RR,14.0,14.0,1.0,559.0,75.0,43.0,350.0,159.71,0.0,6.0,60.0,28.0,10.0,0.0,,,,,,,,,,,2023-08-08,2024-07-30,2025-02-06,2026-06-20,,,,,True,False,2023,True,25.0,False
2026,1515186.0,Yash Raj Punja,Rajasthan Royals,3000000.0,0.3,,3000000.0,0.3,,1223500000.0,122.35,26500000.0,2.65,New,0.0,0.0,sold,from auction file,2025,,2006-06-26,,India,Bowler,Right hand Bat,Legbreak Googly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,20.0,False
2026,1206052.0,Yudhvir Singh,Rajasthan Royals,3500000.0,0.35,,,,,1223500000.0,122.35,26500000.0,2.65,Retained,0.0,0.0,retained,from auction file,2025,Yudhvir Singh Charak,1997-09-13,28y 295d,India,Bowler,Right hand Bat,Right arm Medium fast,,IPL 2025,RR,4.0,,,,,,,,,,,,0.0,0.0,4.0,11.9,66.0,3/47,3/47,32.75,16.5,0.0,0.0,0.0,,,,,3.0,47.0,3.0,47.0,True,False,,False,29.0,False
2026,1449085.0,Abhinandan Singh,Royal Challengers Bengaluru,3000000.0,0.3,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,,1997-03-30,,India,Bowler,Right hand Bat,Right arm Medium fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,29.0,False
2026,326016.0,B Kumar,Royal Challengers Bengaluru,107500000.0,10.75,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Bhuvneshwar Kumar Singh,1990-02-05,36y 150d,India,Bowler,Right hand Bat,Right arm Medium,2012 - 2022,IPL 2025,RCB,14.0,6.0,3.0,14.0,8.0,4.66,25.0,56.0,0.0,0.0,1.0,0.0,5.0,0.0,17.0,9.28,312.0,3/33,3/33,28.41,18.3,0.0,0.0,0.0,2012-12-25,2022-11-22,2012-12-30,2022-01-21,3.0,33.0,3.0,33.0,True,False,2012,True,36.0,False
2026,1119026.0,D Padikkal,Royal Challengers Bengaluru,20000000.0,2.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Devdutt Padikkal,2000-07-07,25y 363d,India,Top order Batter,Left hand Bat,Right arm Offbreak,2021 - 2024,IPL 2025,RCB,10.0,10.0,1.0,247.0,61.0,27.44,164.0,150.6,0.0,2.0,21.0,14.0,1.0,0.0,,,,,,,,,,,2021-07-28,2021-07-29,,,,,,,True,False,2021,True,26.0,False
2026,547766.0,JA Duffy,Royal Challengers Bengaluru,20000000.0,2.0,,20000000.0,2.0,,1247500000.0,124.75,2500000.0,0.25,New,0.0,1.0,sold,from auction file,2025,,1994-08-02,,New Zealand,Bowler,Right hand Bat,Right arm Fast medium,2020 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-18,2026-03-08,2022-07-12,2025-11-22,,,,,False,False,2020,True,32.0,True
2026,1194959.0,JG Bethell,Royal Challengers Bengaluru,26000000.0,2.6,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Jacob Graham Bethell,2003-10-23,22y 257d,England,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,IPL 2025,RCB,2.0,2.0,0.0,67.0,55.0,33.5,39.0,171.79,0.0,1.0,9.0,3.0,1.0,0.0,,,,,,,,,,,2024-09-11,2026-07-04,2024-09-19,2026-01-27,,,,,True,False,2024,True,23.0,True
2026,1112537.0,JM Cox,Royal Challengers Bengaluru,7500000.0,0.75,,7500000.0,0.75,,1247500000.0,124.75,2500000.0,0.25,New,0.0,1.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,True
2026,721867.0,JM Sharma,Royal Challengers Bengaluru,110000000.0,11.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Jitesh Mohan Sharma,1993-10-22,32y 256d,India,Wicketkeeper Batter,Right hand Bat,,2023 - 2025,IPL 2025,RCB,15.0,11.0,4.0,261.0,85.0,37.28,148.0,176.35,0.0,1.0,24.0,17.0,19.0,1.0,,,,,,,,,,,2023-10-03,2025-12-19,,,,,,,True,False,2023,True,33.0,False
2026,288284.0,JR Hazlewood,Royal Challengers Bengaluru,125000000.0,12.5,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Josh Reginald Hazlewood,1991-01-08,35y 172d,Australia,Bowler,Left hand Bat,Right arm Fast medium,2010 - 2025,IPL 2025,RCB,12.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,8.77,264.0,4/33,4/33,17.54,12.0,1.0,0.0,0.0,2013-02-13,2025-10-31,2010-06-22,2025-10-25,4.0,33.0,4.0,33.0,True,False,2010,True,35.0,True
2026,1490396.0,K Chouhan,Royal Challengers Bengaluru,3000000.0,0.3,,3000000.0,0.3,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,471342.0,KH Pandya,Royal Challengers Bengaluru,57500000.0,5.75,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Krunal Himanshu Pandya,1991-03-24,35y 103d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2018 - 2021,IPL 2025,RCB,15.0,7.0,1.0,109.0,73.0,18.16,86.0,126.74,0.0,1.0,9.0,4.0,6.0,0.0,17.0,8.23,276.0,4/45,4/45,22.29,16.2,1.0,0.0,0.0,2018-11-04,2021-07-25,2021-03-23,2021-07-20,4.0,45.0,4.0,45.0,True,False,2018,True,35.0,False
2026,1515303.0,Mangesh Yadav,Royal Challengers Bengaluru,52000000.0,5.2,,3000000.0,0.3,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,955235.0,N Thushara,Royal Challengers Bengaluru,16000000.0,1.6,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Ilandari Dewage Nuwan Thushara,1994-08-06,31y 335d,Sri Lanka,Bowler,Right hand Bat,Right arm Medium fast,2022 - 2026,IPL 2025,RCB,1.0,,,,,,,,,,,,0.0,0.0,1.0,6.5,24.0,1/26,1/26,26.0,24.0,0.0,0.0,0.0,2022-02-13,2026-01-07,,,1.0,26.0,1.0,26.0,True,False,2022,True,32.0,True
2026,669365.0,PD Salt,Royal Challengers Bengaluru,115000000.0,11.5,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Philip Dean Salt,1996-08-28,29y 310d,England,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2021 - 2026,IPL 2025,RCB,13.0,13.0,1.0,403.0,65.0,33.58,229.0,175.98,0.0,4.0,48.0,22.0,9.0,0.0,,,,,,,,,,,2022-01-26,2026-07-01,2021-07-08,2025-03-01,,,,,True,False,2021,True,30.0,True
2026,677077.0,R Shepherd,Royal Challengers Bengaluru,15000000.0,1.5,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Romario Shepherd,1994-11-26,31y 221d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Fast medium,2019 - 2026,IPL 2025,RCB,8.0,3.0,1.0,70.0,53.0,35.0,24.0,291.66,0.0,1.0,5.0,7.0,4.0,0.0,6.0,10.78,84.0,2/14,2/14,25.16,14.0,0.0,0.0,0.0,2020-01-18,2026-06-13,2019-11-06,2025-11-19,2.0,14.0,2.0,14.0,True,False,2019,True,32.0,True
2026,823703.0,RM Patidar,Royal Challengers Bengaluru,110000000.0,11.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Rajat Manohar Patidar,1993-06-01,33y 36d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2023 - 2024,IPL 2025,RCB,15.0,14.0,1.0,312.0,64.0,24.0,217.0,143.77,0.0,2.0,25.0,14.0,2.0,0.0,,,,,,,,,,,,,2024-02-02,2024-02-23,,,,,True,False,2023,True,33.0,False
2026,1161489.0,Rasikh Salam,Royal Challengers Bengaluru,60000000.0,6.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Rasikh Salam Dar,2000-04-05,26y 90d,India,Bowler,Right hand Bat,Right arm Fast medium,,IPL 2025,RCB,2.0,,,,,,,,,,,,1.0,0.0,1.0,11.66,36.0,1/35,1/35,70.0,36.0,0.0,0.0,0.0,,,,,1.0,35.0,1.0,35.0,True,False,,False,26.0,False
2026,1515302.0,S Deswal,Royal Challengers Bengaluru,3000000.0,0.3,,3000000.0,0.3,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1350792.0,Suyash Sharma,Royal Challengers Bengaluru,26000000.0,2.6,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Suyash Sharma,2003-05-15,23y 51d,India,Bowler,Right hand Bat,Legbreak Googly,,IPL 2025,RCB,14.0,,,,,,,,,,,,1.0,0.0,8.0,8.84,300.0,3/17,3/17,55.25,37.5,0.0,0.0,0.0,,,,,3.0,17.0,3.0,17.0,True,False,,False,23.0,False
2026,232292.0,Swapnil Singh,Royal Challengers Bengaluru,5000000.0,0.5,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,,1991-01-22,,India,Bowler,Right hand Bat,Slow Left arm Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,35.0,False
2026,892749.0,TH David,Royal Challengers Bengaluru,30000000.0,3.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,1.0,retained,from auction file,2025,Timothy Hays David,1996-03-16,30y 112d,Australia,Middle order Batter,Right hand Bat,Right arm Offbreak,2019 - 2026,IPL 2025,RCB,12.0,9.0,6.0,187.0,50.0,62.33,101.0,185.14,0.0,1.0,16.0,14.0,7.0,0.0,,,,,,,,,,,2019-07-22,2026-06-21,2023-09-09,2023-09-17,,,,,True,False,2019,True,30.0,True
2026,253802.0,V Kohli,Royal Challengers Bengaluru,210000000.0,21.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Virat Kohli,1988-11-05,37y 244d,India,Top order Batter,Right hand Bat,Right arm Medium,2008 - 2026,IPL 2025,RCB,15.0,15.0,3.0,657.0,73.0,54.75,454.0,144.71,0.0,8.0,66.0,19.0,3.0,0.0,,,,,,,,,,,2010-06-12,2024-06-29,2008-08-18,2026-01-18,,,,,True,False,2008,True,38.0,False
2026,1292520.0,VK Ostwal,Royal Challengers Bengaluru,3000000.0,0.3,,3000000.0,0.3,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1354132.0,VM Malhotra,Royal Challengers Bengaluru,3000000.0,0.3,,3000000.0,0.3,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,851403.0,VR Iyer,Royal Challengers Bengaluru,70000000.0,7.0,,20000000.0,2.0,,1247500000.0,124.75,2500000.0,0.25,New,0.0,0.0,sold,from auction file,2025,Venkatesh Rajasekaran Iyer,1994-12-25,31y 192d,India,Allrounder,Left hand Bat,Right arm Medium,2021 - 2022,IPL 2025,KKR,11.0,7.0,0.0,142.0,60.0,20.28,102.0,139.21,0.0,1.0,15.0,4.0,4.0,0.0,,,,,,,,,,,2021-11-17,2022-02-27,2022-01-19,2022-01-21,,,,,True,False,2021,True,32.0,False
2026,1159720.0,Yash Dayal,Royal Challengers Bengaluru,50000000.0,5.0,,,,,1247500000.0,124.75,2500000.0,0.25,Retained,0.0,0.0,retained,from auction file,2025,Yash Dayal,1997-12-13,28y 225d,India,Bowler,Right hand Bat,Left arm Medium fast,,IPL 2025,RCB,15.0,3.0,1.0,4.0,3.0,2.0,8.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,9.59,294.0,2/18,2/18,36.15,22.6,0.0,0.0,0.0,,,,,2.0,18.0,2.0,18.0,True,False,,False,29.0,False
2026,1409976.0,AU Verma,Sunrisers Hyderabad,3000000.0,0.3,,,,,1195500000.0,119.55,54500000.0,5.45,Retained,0.0,0.0,retained,from auction file,2025,Aniket Umashankar Verma,2002-02-05,24y 152d,India,Batter,Right hand Bat,Right arm Medium fast,,IPL 2025,SRH,14.0,12.0,3.0,236.0,74.0,26.22,142.0,166.19,0.0,1.0,12.0,20.0,6.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,24.0,False
2026,1070183.0,Abhishek Sharma,Sunrisers Hyderabad,140000000.0,14.0,,,,,1195500000.0,119.55,54500000.0,5.45,Retained,0.0,0.0,retained,from auction file,2025,Abhishek Sharma,2000-09-04,25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,IPL 2025,SRH,14.0,13.0,0.0,439.0,141.0,33.76,227.0,193.39,1.0,2.0,46.0,28.0,8.0,0.0,0.0,10.18,66.0,,,,,0.0,0.0,0.0,2024-07-06,2026-07-01,,,,,,,True,False,2024,True,26.0,False
2026,1512257.0,Amit Kumar,Sunrisers Hyderabad,3000000.0,0.3,,3000000.0,0.3,,1195500000.0,119.55,54500000.0,5.45,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,596417.0,BA Carse,Sunrisers Hyderabad,10000000.0,1.0,,,,,1195500000.0,119.55,54500000.0,5.45,Retained,0.0,1.0,retained,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,True
